,index,text,cluster,tweet_id,created_at,author_id,inbound,week,urgency_score,is_repeat_customer,has_prior_interaction,escalation_risk
3577,3577,mention 708990 looks like we're addressing a mechanical issue we'll get you on your way as quickly as we can thanks for your patience jb,2,4866,2017-10-31 23:58:32+00:00,116851,True,2017-10-30/2017-11-05,1,True,True,6
3582,3582,mention 200167 apologies atul please contact our support team here and we ll be glad to help you nk,2,4870,2017-11-01 04:36:30+00:00,116853,True,2017-10-30/2017-11-05,1,True,True,6
3586,3586,mention 289269 hi helen we are experiencing problems online it has been reported and hopefully should be back up and running soon jane,2,4874,2017-10-31 23:28:25+00:00,116854,True,2017-10-30/2017-11-05,1,True,True,6
3593,3593,mention 115828 mention 115830 that's the last game preorder i'm getting from you 2 failed orders in a month just cancelled my others epicfail,2,4881,2017-10-31 23:28:28+00:00,116856,True,2017-10-30/2017-11-05,1,True,True,6
3597,3597,mention applesupport but the left one is never off and its always on so the battery drains,1,4885,2017-10-31 23:40:14+00:00,116856,True,2017-10-30/2017-11-05,1,True,True,6
3601,3601,mention amazonhelp this is my order details on 04 11 2017 my order status was showing it shows estimated delivery status doesnt matter as i have text msg sent by amazon in which my ordered reflected delivered if you really gona help these details r sufficient,2,4889,2017-11-01 09:02:33+00:00,116857,True,2017-10-30/2017-11-05,1,True,True,6
6994,6994,mention 494431 here to help send us a note via so we can help,2,10464,2017-11-01 00:35:54+00:00,117904,True,2017-10-30/2017-11-05,1,True,True,6
3655,3655,mention 655062 we're sorry for the inconvenience caused jinwoo do you need help rebooking your flight we can check the reason why your flight was cancelled dm us your booking reference email address and contact number linda,0,4950,2017-11-26 00:20:06+00:00,116874,True,2017-11-20/2017-11-26,1,True,True,6
6941,6941,hey mention applesupport received my iphone x today but what s going on with the top speaker it crackles very bad not with all type of sounds,1,10407,2017-11-01 00:22:23+00:00,117886,True,2017-10-30/2017-11-05,1,True,True,6
7068,7068,mention 574277 oh no if the steps we've sent over previously haven't helped reach out here so we can investigate,1,10547,2017-10-31 23:56:10+00:00,117918,True,2017-10-30/2017-11-05,1,True,True,6
7126,7126,mention 499899 mention applesupport naw this just got here i ve never seen it before,1,10618,2017-11-01 00:01:42+00:00,117942,True,2017-10-30/2017-11-05,1,True,True,6
7345,7345,mention southwestair being told in atl that i m unable to check my bag past 4 hours before flight missing people already on other side of tsa seems like a bad practice for business travelers frustrating,0,10849,2017-11-01 00:42:39+00:00,118017,True,2017-10-30/2017-11-05,1,True,True,6
3313,3313,mention 271225 hey our friends in artist support are the right folks to help with this you can get in touch with them here mt,2,4510,2017-11-01 15:04:12+00:00,116767,True,2017-10-30/2017-11-05,1,True,True,6
2905,2905,are all of mention 115937 photos down ebayproblems wherearethephotos ebay,2,3883,2017-10-31 22:54:36+00:00,116648,True,2017-10-30/2017-11-05,1,True,True,6
7330,7330,mention atviassist do you guys have any information on the problem where multiple people on the same internet can't connect to the servers at the same time,1,10833,2017-11-01 00:49:42+00:00,118013,True,2017-10-30/2017-11-05,1,True,True,6
7320,7320,mention 384721 here to help are you getting any error code or message please provide us more details about the issue,1,10824,2017-11-01 01:55:49+00:00,ChipotleTweets,False,2017-10-30/2017-11-05,3,False,False,6
7298,7298,mention gwrhelp that's great and i know usually they are but it would be really helpful to know as early as possible whether it will be or not,2,10799,2017-11-01 00:42:26+00:00,118002,True,2017-10-30/2017-11-05,1,True,True,6
3271,3271,mention 312285 mention sw_help mention 115793 so fed up exhausted already and once again delays have eaten into my evening i should get a job with nr where productivity won't matter,0,4467,2017-11-26 00:15:58+00:00,116757,True,2017-11-20/2017-11-26,1,True,True,6
1952,1952,mention amazonhelp it was via the us website com,2,2680,2017-10-31 22:39:41+00:00,116351,True,2017-10-30/2017-11-05,1,True,True,6
7253,7253,mention 227781 whoa joe no need to get a new device send over a dm and let's take a look at that for you we are here to help brookek,1,10752,2017-11-01 00:29:43+00:00,117986,True,2017-10-30/2017-11-05,1,True,True,6
1942,1942,mention 664373 we'd be happy to help can you tell us what you're experiencing,2,2670,2017-10-31 22:48:00+00:00,116349,True,2017-10-30/2017-11-05,1,True,True,6
3292,3292,mention americanair worst customer service ever,0,4490,2017-11-03 14:19:26+00:00,116761,True,2017-10-30/2017-11-05,1,True,True,6
7240,7240,had wonderful customer service from mention 9414 they rushed shipped a shirt for me but because of mention 115817 i ve yet to receive it weeks later also no updated shipping date and i can t get help online so bummed,2,10738,2017-11-01 00:33:23+00:00,117983,True,2017-10-30/2017-11-05,1,True,True,6
3306,3306,mention amazonhelp okay thanks let me go ahead and delete this post for now thanks for the quick reply,1,4502,2017-10-30 21:12:43+00:00,116766,True,2017-10-30/2017-11-05,1,True,True,6
3320,3320,mention 536188 hello i apologize for the service issue and i would like to check on this for you please send the phone number,2,4518,2017-11-01 06:55:25+00:00,116770,True,2017-10-30/2017-11-05,1,True,True,6
7141,7141,mention 148046 i'm sorry to know about the situation with your order kindly connect with us here we'd like to help also please don t provide your order details as we consider them to be personal info our page is visible to public sg,2,10633,2017-11-01 00:48:39+00:00,117948,True,2017-10-30/2017-11-05,1,True,True,6
3322,3322,mention amazonhelp mention 754593 deviations from a global corporation s most important cultural values is how decay begins the above interaction is an example of why amazon india still has viable competition mention 115821 not so scary or valuable after all just another corp,2,4521,2017-11-01 09:31:25+00:00,116770,True,2017-10-30/2017-11-05,1,True,True,6
3336,3336,mention 690518 all is well here are you running into trouble let us know more details and the device in use we're here to help,1,4534,2017-11-12 22:12:50+00:00,116775,True,2017-11-06/2017-11-12,1,True,True,6
3352,3352,mention askplaystation i purchased a game on the psn store for the wrong system is there anyway to get my refund request in tonight,1,4551,2017-11-01 14:56:58+00:00,116780,True,2017-10-30/2017-11-05,1,True,True,6
1938,1938,mention 298351 let us help you with that what iphone model are you currently using,1,2665,2017-10-31 23:06:51+00:00,116348,True,2017-10-30/2017-11-05,1,True,True,6
3358,3358,2 mention 115911 mention tmobilehelp when i submitted my request you guys saved me an unnecessary expense of 900 thanks for looking out for me,1,4557,2017-10-31 23:25:19+00:00,116782,True,2017-10-30/2017-11-05,1,True,True,6
7177,7177,mention azuresupport aztechhelp how can i free a port on a windows azure app for my nodejs app to run on,1,10670,2017-11-01 01:26:02+00:00,117959,True,2017-10-30/2017-11-05,1,True,True,6
8449,8449,mention 579705 thanks can you try logging out restarting your desktop then logging back in let us know if that helps qi,1,12088,2017-11-01 01:13:55+00:00,118387,True,2017-10-30/2017-11-05,1,True,True,6
7170,7170,we re up and running all unfulfilled orders will be refunded please dm mention doordash_help if you need any additional support,2,10664,2017-11-01 00:19:10+00:00,117957,True,2017-10-30/2017-11-05,1,True,True,6
3375,3375,mention gwrhelp how do i get to burnham,0,4575,2017-11-01 08:21:47+00:00,116785,True,2017-10-30/2017-11-05,1,True,True,6
7161,7161,mention airbnbhelp nothing has happened yet,2,10655,2017-11-01 00:34:50+00:00,117953,True,2017-10-30/2017-11-05,1,True,True,6
3386,3386,mention 208407 they may not have finished or have some corruption can you try re downloading them let us know if you still have issues,1,4585,2017-12-01 06:26:04+00:00,116787,True,2017-11-27/2017-12-03,1,True,True,6
7640,7640,mention amazonhelp no imagino que debo comunicarme directamente con ellos gracias por la recomendación de seguridad pero me va el riesgo,1,11166,2017-11-01 00:46:04+00:00,118116,True,2017-10-30/2017-11-05,1,True,True,6
2819,2819,mention 544406 i understand your frustration let's try the link on a different device browser and let us know if the issue continues gg,1,3748,2017-10-31 23:02:35+00:00,116617,True,2017-10-30/2017-11-05,1,True,True,6
8374,8374,mention tmobilehelp mention 115913 ok but here is fine looking to switch looking for a new iphone 128 gig with only a one year contract at my current price at att around 65 a month and at least 5 10 gig a months to try you out after 1 year if don t like phone gets unlocked and we say our nice good byes,1,12006,2017-11-01 01:08:26+00:00,118362,True,2017-10-30/2017-11-05,1,True,True,6
2118,2118,mention amazonhelp amazonindia i filled this form at least 6 times nobody responds when you are lairs how will you respond,2,2949,2017-10-31 21:47:00+00:00,116393,True,2017-10-30/2017-11-05,1,True,True,6
2351,2351,disruptionswr update the broken down train at richmond is now on the move and the line reopened delays up to 45 minutes,0,3244,2017-11-26 00:57:13+00:00,116464,True,2017-11-20/2017-11-26,1,True,True,6
2352,2352,mention uber_support how long does it take to get my insurance information reviewed hoping to start driving asap just waiting on that last hangup,0,3245,2017-12-03 18:47:37+00:00,116464,True,2017-11-27/2017-12-03,1,True,True,6
2356,2356,mention 401076 hey joshua i'm very sorry about the trouble caused but if you could dm us your email address we would love to help out,2,3249,2017-11-25 23:39:20+00:00,116465,True,2017-11-20/2017-11-26,1,True,True,6
2365,2365,hey mention gwrhelp i really want to get a picture of the new class 800 trains can you help me find one,0,3261,2017-11-26 00:11:20+00:00,116469,True,2017-11-20/2017-11-26,1,True,True,6
2366,2366,mention sw_help mention 299752 that's interesting thank you for sharing just to note trains are designed to operate safely for example by the provision of handholds we don't have handholds on the 3x2 formation trains just try to balance or hang onto the edge of seats,0,3262,2017-11-26 00:09:40+00:00,116469,True,2017-11-20/2017-11-26,1,True,True,6
8057,8057,mention 155313 here to help kindly send us a note at so our team can assist,2,11671,2017-11-30 22:06:29+00:00,118254,True,2017-11-27/2017-12-03,1,True,True,6
2387,2387,mention 522015 hmm let's check that out erin dm us we're here to help joano,2,3295,2017-11-25 23:25:56+00:00,116477,True,2017-11-20/2017-11-26,1,True,True,6
8043,8043,mention uber_support but it was not of any help i am looking for assistance like i have been for 45 days not meaningless and action less dms false updates,1,11657,2017-11-01 00:54:23+00:00,118249,True,2017-10-30/2017-11-05,1,True,True,6
8299,8299,mention 490577 no problem if you ever need assistance in the future we re always here for you ek,2,11931,2017-11-01 01:06:55+00:00,118344,True,2017-10-30/2017-11-05,1,True,True,6
8035,8035,mention applesupport ipad 3 mini says ipad could not be activated pls help,1,11647,2017-11-01 00:59:06+00:00,118246,True,2017-10-30/2017-11-05,1,True,True,6
2398,2398,mention argoshelpers mention 65902 well never mind tom doesn't want it what a bad friend,2,3308,2017-10-31 22:55:22+00:00,Ask_Spectrum,False,2017-10-30/2017-11-05,3,False,False,6
8031,8031,mention 739085 hey that's not cool we'd love to help can you dm us your account's email address also let us know which device you're using m,1,11639,2017-11-01 00:57:34+00:00,118244,True,2017-10-30/2017-11-05,1,True,True,6
2521,2521,mention 372242 we want to be sure that your spell check functions as you'd expect we can help which ios are you running currently,1,3446,2017-10-31 22:44:30+00:00,116524,True,2017-10-30/2017-11-05,1,True,True,6
2115,2115,mention 366145 hello i would be more than happy to assist you with this connection issue please dm me the full name and address on the account adw,1,2954,2017-10-31 23:36:18+00:00,116393,True,2017-10-30/2017-11-05,1,True,True,6
